SentenceId,Sentiment,Phrase
6715,4,"A fantastically vital movie that manages to invest real humor , sensuality , and sympathy into a story about two adolescent boys ."
6716,3,"Even though the film does n't manage to hit all of its marks , it 's still entertaining to watch the target practice ."
6717,3,"A film that will be best appreciated by those willing to endure its extremely languorous rhythms , Waiting for Happiness is ultimately thoughtful without having much dramatic impact ."
6718,1,"This rather unfocused , all-over-the-map movie would be a lot better if it pared down its plots and characters to a few rather than dozens ... or if it were subtler ... or if it had a sense of humor ."
6719,2,A creaky staircase gothic .
6720,1,"`` White Oleander , '' the movie , is akin to a Reader 's Digest condensed version of the source material ."
6721,1,This dreadfully earnest inversion of the Concubine love triangle eschews the previous film 's historical panorama and roiling pathos for bug-eyed mugging and gay-niche condescension .
6722,1,"The direction , by George Hickenlooper , has no snap to it , no wiseacre crackle or hard-bitten cynicism ."
6723,3,Beautifully directed and convincingly acted .
6724,1,The movie is a lumbering load of hokum but ... it 's at least watchable .
6725,3,"While Cherish does n't completely survive its tonal transformation from dark comedy to suspense thriller , it 's got just enough charm and appealing character quirks to forgive that still serious problem ."
6726,0,"It would be churlish to begrudge anyone for receiving whatever consolation that can be found in Dragonfly , yet it is impossible to find the film anything but appalling , shamelessly manipulative and contrived , and totally lacking in conviction ."
6727,1,It 's not the least of Afghan tragedies that this noble warlord would be consigned to the dustbin of history .
6728,1,"Hawke 's film , a boring , pretentious waste of nearly two hours , does n't tell you anything except that the Chelsea Hotel today is populated by whiny , pathetic , starving and untalented artistes ."
6729,1,This romantic\/comedy asks the question how much souvlaki can you take before indigestion sets in .
6730,2,A. . .
6731,3,"Jae-eun Jeong 's Take Care of My Cat brings a beguiling freshness to a coming-of-age story with such a buoyant , expressive flow of images that it emerges as another key contribution to the flowering of the South Korean cinema ."
6732,0,"Depicts the sorriest and most sordid of human behavior on the screen , then laughs at how clever it 's being ."
6733,3,Wow .
6734,3,"Whenever you think you 've figured out Late Marriage , it throws you for a loop ."
6735,3,Anyone who ever fantasized about space travel but ca n't afford the $ 20 million ticket to ride a Russian rocket should catch this IMAX offering .
6736,1,The only thing I laughed at were the people who paid to see it .
6737,2,"This engrossing , characteristically complex Tom Clancy thriller is shifty in the manner in which it addresses current terrorism anxieties and sidesteps them at the same time ."
6738,3,A suffocating rape-payback horror show that hinges on the subgenre 's most enabling victim ... and an ebullient affection for industrial-model meat freezers .
6739,4,"With ` Bowling for Columbine , ' Michael Moore gives us the perfect starting point for a national conversation about guns , violence , and fear ."
6740,2,The script feels as if it started to explore the obvious voyeuristic potential of ` hypertime ' but then backed off when the producers saw the grosses for Spy Kids .
6741,2,The name says it all .
6742,1,"Fails to satisfactorily exploit its gender politics , genre thrills or inherent humor ."
6743,2,The pace and the visuals are so hyped up that a curious sense of menace informs everything .
6744,1,I 'm giving it thumbs down due to the endlessly repetitive scenes of embarrassment .
6745,1,"shows Holmes has the screen presence to become a major-league leading lady , -LRB- but -RRB- the movie itself is an underachiever , a psychological mystery that takes its sweet time building to a climax that 's scarcely a surprise by the time it arrives ."
6746,0,"Time literally stops on a dime in the tries-so-hard-to-be-cool `` Clockstoppers , '' but that does n't mean it still wo n't feel like the longest 90 minutes of your movie-going life ."
6747,2,"Collateral Damage offers formula payback and the Big Payoff , but the explosions tend to simply hit their marks , pyro-correctly ."
6748,3,K-19 : The Widowmaker is a great yarn .
6749,3,"It 's funny , as the old saying goes , because it 's true ."
6750,4,"A sexy , surprising romance ... Idemoto and Kim make a gorgeous pair ... their scenes brim with sexual possibility and emotional danger ."
6751,3,A psychic journey deep into the very fabric of Iranian ... life .
6752,2,"See it now , before the inevitable Hollywood remake flattens out all its odd , intriguing wrinkles ."
6753,1,"A distinctly minor effort that will be seen to better advantage on cable , especially considering its barely feature-length running time of one hour ."
6754,1,Rosenthal -LRB- Halloween II -RRB- seems to have forgotten everything he ever knew about generating suspense .
6755,1,The acting is fine but the script is about as interesting as a recording of conversations at the Wal-Mart checkout line .
6756,4,"Fresh and raw like a blown-out vein , Narc takes a walking-dead , cop-flick subgenre and beats new life into it ."
6757,0,"Once Ice-T sticks his mug in the window of the couple 's BMW and begins haranguing the wife in bad stage dialogue , all credibility flies out the window ."
6758,2,"There 's no question that Epps scores once or twice , but it 's telling that his funniest moment comes when he falls about ten feet onto his head ."
6759,1,Ear-splitting exercise in formula crash-and-bash action .
6760,4,A strangely stirring experience that finds warmth in the coldest environment and makes each crumb of emotional comfort feel like a 10-course banquet .
6761,3,"One feels the dimming of a certain ambition , but in its place a sweetness , clarity and emotional openness that recalls the classics of early Italian neorealism ."
6762,2,The Grey Zone gives voice to a story that needs to be heard in the sea of Holocaust movies ... but the film suffers from its own difficulties .
6763,1,"It 's leaden and predictable , and laughs are lacking ."
6764,1,"Fincher takes no apparent joy in making movies , and he gives none to the audience ."
6765,2,"If you want to see a train wreck that you ca n't look away from , then look no further , because here it is ."
6766,1,"Like its title character , Esther Kahn is unusual but unfortunately also irritating ."
6767,2,"The message of such reflections -- intentional or not -- is that while no art grows from a vacuum , many artists exist in one ."
6768,4,Viveka Seldahl and Sven Wollter will touch you to the core in a film you will never forget -- that you should never forget .
6769,1,"Solondz is without doubt an artist of uncompromising vision , but that vision is beginning to feel , if not morally bankrupt , at least terribly monotonous ."
6770,2,A `` black Austin Powers ? ''
6771,4,"A burst of color , music , and dance that only the most practiced curmudgeon could fail to crack a smile at ."
